Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Manas Tiger Reserve,FA/TR/Tender/CSS/1406,2024_PCCF_40723_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid Documents,30-Nov-2024 09:00 AM,23-Dec-2024 11:00 AM,30-Nov-2024 11:00 AM,23-Dec-2024 10:00 AM,NA ,NA ,30-Nov-2024 03:00 PM,23-Dec-2024 10:00 AM,27-Dec-2024 10:00 AM,"1,56,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"Field Director, Manas Tiger Reserve","Office of Field Director, Manas Tiger Reserve, Barpeta Road",Construction of 3 Anti-poaching Camps,Construction of three (3) Anti Poaching Camps under Manas Tiger Reserve at (1) Buraburi under Bansbari Range (2) 192 under Panbari range and (3) Hakuwa under Kahitama Beat,Please refer Tender documents. ,NA ,"77,90,280",Civil Works - Building,NA ,Tender,90.0,NA ,Manas Tiger Reserve,781315.0,Barpeta road ,"Office of Field Director, Manas Tiger Reserve, Barpeta Road ",11-Dec-2024 11:30 AM ,Barpeta Road,No ,No,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Manas Tiger Reserve,FA/TR/Tender/CSS/1406,2024_PCCF_40723_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid Documents,30-Nov-2024 09:00 AM,23-Dec-2024 11:00 AM,30-Nov-2024 11:00 AM,23-Dec-2024 10:00 AM,NA ,NA ,30-Nov-2024 03:00 PM,23-Dec-2024 10:00 AM,27-Dec-2024 10:00 AM,"1,56,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"Field Director, Manas Tiger Reserve","Office of Field Director, Manas Tiger Reserve, Barpeta Road",Construction of 3 Anti-poaching Camps,Construction of three (3) Anti Poaching Camps under Manas Tiger Reserve at (1) Buraburi under Bansbari Range (2) 192 under Panbari range and (3) Hakuwa under Kahitama Beat,Please refer Tender documents. ,NA ,"77,90,280",Civil Works - Building,NA ,Tender,90.0,NA ,Manas Tiger Reserve,781315.0,Barpeta road ,"Office of Field Director, Manas Tiger Reserve, Barpeta Road ",11-Dec-2024 11:30 AM ,Barpeta Road,No ,No,27-Dec-2024,"INR 7,011,252",90.0,Sheshidhar Reddy T,27-Dec-2024 08:36 PM,3APC.pdf (121.00 KB),1.0,251001.0,Debadib Das,INR,"7,011,252",1.0,251612.0,Alokesh Bhuyan,23-Dec-2024 09:33 AM,Rejected-Technical,"Letter of Bid as per format ITB 11.1viii b Detailed Tender Notice ITB 11.1 viii a not submitted,",26-Dec-2024 07:17 PM,Finance,The Financial Bid was opened at 10 30 AM by the Committee,Ramesh Chenniappan,27-Dec-2024 10:48 AM,None,BOQ Comparative Chart,T Sheshidhar Reddy,Internal,,Sheshidhar Reddy T,27-Dec-2024 06:21 PM,finsummary_65864.pdf (105.03 KB),1.0,250809.0,MS JYOTI CONSTRO COMMERCIALS,"70,11,252.00",L2,Technical,The Bid was opened on 23.12.2024 at 11 00 AM by the Bid Opening Committee in the presence of Bidders,Ramesh Chenniappan,26-Dec-2024 04:09 PM,None,T Sheshidhar Reddy,Internal,,Ramesh Chenniappan,26-Dec-2024 07:17 PM,27-Dec-2024 10:00 AM,techsummary_65864.pdf (316.13 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,251352.0,Balen Roy Medhi,18-Dec-2024 08:20 PM,Rejected-Technical,"Letter of Bid as per format ITB 11.1viii b Detailed Tender Notice ITB 11.1 viii a not submitted,",26-Dec-2024 07:17 PM,,,,,,,,,,,,,2.0,251001.0,Debadib Das,"70,11,252.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,252403.0,Bhaskarjyoti Nath,23-Dec-2024 02:18 AM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:36 PM,,,,,,,,,,,,,3.0,252036.0,J D ASSOCIATES,"70,11,252.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,251001.0,Debadib Das,22-Dec-2024 04:09 PM,Accepted-AOC,Accepted based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:36 PM,,,,,,,,,,,,,4.0,252051.0,M/S Choudhury Engineering Works,"77,90,280.00",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,252370.0,DHARAMSING NARZARY,22-Dec-2024 08:53 PM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:36 PM,,,,,,,,,,,,,5.0,252356.0,MANOJ NARZARY,"70,11,252.00",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,252036.0,J D ASSOCIATES,22-Dec-2024 09:24 PM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:36 PM,,,,,,,,,,,,,6.0,252370.0,DHARAMSING NARZARY,"70,11,252.00",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,252365.0,Maniraj Brahma,22-Dec-2024 10:16 PM,Rejected-Technical,Qualification Criteria 2 A f not met,26-Dec-2024 07:17 PM,,,,,,,,,,,,,7.0,252403.0,Bhaskarjyoti Nath,"70,11,252.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,252356.0,MANOJ NARZARY,22-Dec-2024 07:16 PM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,252051.0,M/S Choudhury Engineering Works,20-Dec-2024 04:54 PM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e b,27-Dec-2024 08:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,250809.0,MS JYOTI CONSTRO COMMERCIALS,20-Dec-2024 06:13 PM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
