Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Nagaon Medical College and Hospital-HFWD,NagaonMC/38/2023-24/9964,2024_HFWD_38057_1,Yes,Open Tender,Item Rate,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Details doc including annexures,17-Jul-2024 10:00 AM,09-Aug-2024 01:30 PM,17-Jul-2024 03:00 PM,08-Aug-2024 04:30 PM,NA ,NA ,24-Jul-2024 10:00 AM,08-Aug-2024 04:30 PM,10-Aug-2024 10:30 AM,"5,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,200.0,Nil,Nil,Yes,Principal cum Chief Superintendent,"Nagaon Medical College Mohkhuli Chariali, Diphalu, Nagaon Assam 782003",Rate Tender for Supply of Laboratory Consumables for Nagaon Medical College,Suppliers are required come to agreement with the authority to supply required lab consumables from time to time as and when required basis for a period of 1 year,Please refer Tender documents. ,NA ,,Lab Chemistry Reagents,NA ,Rate Contract,90.0,NA ,Nagaon Medical College and Hospital,782003.0,Nagaon Medical College ,Conference Hall Nagaon Medical College Nagaon Assam ,23-Jul-2024 12:00 PM ,Office of Principal Nagaon Medical College,No ,No,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Nagaon Medical College and Hospital-HFWD,NagaonMC/38/2023-24/9964,2024_HFWD_38057_1,Yes,Open Tender,Item Rate,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Details doc including annexures,17-Jul-2024 10:00 AM,09-Aug-2024 01:30 PM,17-Jul-2024 03:00 PM,08-Aug-2024 04:30 PM,NA ,NA ,24-Jul-2024 10:00 AM,08-Aug-2024 04:30 PM,10-Aug-2024 10:30 AM,"5,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,200.0,Nil,Nil,Yes,Principal cum Chief Superintendent,"Nagaon Medical College Mohkhuli Chariali, Diphalu, Nagaon Assam 782003",Rate Tender for Supply of Laboratory Consumables for Nagaon Medical College,Suppliers are required come to agreement with the authority to supply required lab consumables from time to time as and when required basis for a period of 1 year,Please refer Tender documents. ,NA ,,Lab Chemistry Reagents,NA ,Rate Contract,90.0,NA ,Nagaon Medical College and Hospital,782003.0,Nagaon Medical College ,Conference Hall Nagaon Medical College Nagaon Assam ,23-Jul-2024 12:00 PM ,Office of Principal Nagaon Medical College,No ,No,01-Sep-2024,"INR 162,368.5",365.0,Nayan Mani Pathak,09-Dec-2024 03:40 PM,AWC_9964_compressed.pdf (1403.00 KB),"5 parties as per lowest bid as follows: Kalpataru (Item nos. 12), Kritartha (Item nos. 13), Jyoti (Item nos. 12), SB (Item nos. 1), MB (Item nos. 11), Jaldhara (Item nos. 5)",1.0,236303.0,S.B Suppliers,INR,29.5,1.0,236207.0,Apex Medical Systems,07-Aug-2024 12:08 PM,Rejected-AOC,No lowest bd item.,09-Dec-2024 03:41 PM,Finance,"Financial bids are checked and found qualified, however 12 item of Kalpataru Scientific needs price clarification as the same is too low compared to the other bidders.",Nayan Mani Pathak,10-Aug-2024 12:45 PM,finance_61805.pdf,BOQ Comparative Chart,Dr Uddip Talukdar,Internal,"Dr Nayan Mani Pathak, Dr. Rajat Dutta Roy, Dr. Kahua Das Thakuria, Dr. Bipanchi Mahanta, Dr. Prasanjit Debnath, Dr. Mandeep Sarma Basishtha",Nayan Mani Pathak,10-Aug-2024 01:01 PM,finsummary_61805.pdf (161.25 KB),1.0,235560.0,Jyoti Pharmaceuticals,"1,65,847.99",L8,Technical,Technical Documents of al the parties were found satisfactory and deemed eligible.,Nayan Mani Pathak,09-Aug-2024 04:43 PM,technical_61805.pdf,Dr Uddip Talukdar,Internal,"Dr Nayan Mani Pathak, Dr. Rajat Dutta Roy, Dr. Kahua Das Thakuria, Dr. Bipanchi Mahanta, Dr. Prasanjit Debnath, Dr. Mandeep Sarma Basishtha",Amarjit Borgohain,09-Aug-2024 05:19 PM,10-Aug-2024 10:30 AM,techsummary_61805.pdf (161.27 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ in excel format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ in excel format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,236229.0,M B Traders,INR,"1,621.3",2.0,236126.0,Jaldhara and Company,07-Aug-2024 09:12 PM,Accepted-AOC,Bid awarded lowest bidder item-wise for total items 5. Awarded value is unit wise price for the winning items.,09-Dec-2024 03:41 PM,,,,,,,,,,,,,2.0,235965.0,KALPATRU SCIENTIFIC,"3,809.34",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,236126.0,Jaldhara and Company,INR,"33,488.11",3.0,236315.0,J.M. DISTRIBUTORS,07-Aug-2024 01:23 PM,Rejected-AOC,No lowest bd item.,09-Dec-2024 03:41 PM,,,,,,,,,,,,,3.0,235969.0,KRITARTHA TRADERS,"90,591.90",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,235969.0,KRITARTHA TRADERS,INR,"58,315.1",4.0,235560.0,Jyoti Pharmaceuticals,07-Aug-2024 10:51 AM,Accepted-AOC,Bid awarded lowest bidder item-wise for total items 12. Awarded value is unit wise price for the winning items.,09-Dec-2024 03:41 PM,,,,,,,,,,,,,4.0,236126.0,Jaldhara and Company,"84,469.74",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,235965.0,KALPATRU SCIENTIFIC,INR,"5,572.76",5.0,235965.0,KALPATRU SCIENTIFIC,02-Aug-2024 01:59 PM,Accepted-AOC,Bid awarded lowest bidder item-wise for total items 12. Awarded value is unit wise price for the winning items.,09-Dec-2024 03:41 PM,,,,,,,,,,,,,5.0,236207.0,Apex Medical Systems,"34,577.48",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,235560.0,Jyoti Pharmaceuticals,INR,"63,341.7",6.0,235969.0,KRITARTHA TRADERS,03-Aug-2024 04:01 PM,Accepted-AOC,Bid awarded lowest bidder item-wise for total items 13. Awarded value is unit wise price for the winning items.,09-Dec-2024 03:41 PM,,,,,,,,,,,,,6.0,236229.0,M B Traders,"71,095.77",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,236229.0,M B Traders,07-Aug-2024 07:25 PM,Accepted-AOC,Bid awarded lowest bidder item-wise for total items 11. Awarded value is unit wise price for the winning items.,09-Dec-2024 03:41 PM,,,,,,,,,,,,,7.0,236303.0,S.B Suppliers,"46,889.38",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,236303.0,S.B Suppliers,08-Aug-2024 03:04 PM,Accepted-AOC,Bid awarded lowest bidder item-wise for total items 1. Awarded value is unit wise price for the winning items.,09-Dec-2024 03:41 PM,,,,,,,,,,,,,8.0,236315.0,J.M. DISTRIBUTORS,"8,164.80",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,236352.0,U D Scientific,07-Aug-2024 04:41 PM,Rejected-AOC,No lowest bid item.,09-Dec-2024 03:41 PM,,,,,,,,,,,,,9.0,236352.0,U D Scientific,"2,60,591.54",L9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_HFWD_38057_1,NagaonMC/38/2023-24/9964,Rate Tender for Supply of Laboratory Consumables for Nagaon Medical College
