Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Health and Family Welfare Department||Directorate of Medical Education-HFWD||FAA Medical College and Hospital-Barpeta-HFWD,CCLlabReagent/453/2024/9502,2024_HFWD_40045_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,29-Oct-2024 10:00 AM,19-Nov-2024 03:30 PM,29-Oct-2024 11:00 AM,19-Nov-2024 03:00 PM,NA ,NA ,10-Nov-2024 12:30 PM,19-Nov-2024 03:00 PM,09-Dec-2024 03:30 PM,"1,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum for Changes in the BOQ,BOQ,,1.0,SBI Bank,"2,000",Nil,Nil,No,"O/o the Princiapl-cum-Chief Superintendent, FAAMCH","O/o the Princiapl-cum-Chief Superintendent, FAAMCH, Jotigaon, Barpeta","Procurement of Laboratory Reagents, Chemicals and Consumables","Procurement of Laboratory Reagents, Chemicals and Consumables",Please refer bid document ,NA ,,Miscellaneous Goods,NA ,Rate Contract,180.0,15.0,"FAAMCH, Barpeta, Assam",781301.0,"O/o the Princiapl-cum-Chief Superintendent, FAAMCH ","O/o the Princiapl-cum-Chief Superintendent, FAAMCH, Jotigaon, Barpeta ",05-Nov-2024 02:30 PM ,"O/o the Princiapl-cum-Chief Superintendent, FAAMCH",No ,No,Health and Family Welfare Department||Directorate of Medical Education-HFWD||FAA Medical College and Hospital-Barpeta-HFWD,CCLlabReagent/453/2024/9502,2024_HFWD_40045_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,29-Oct-2024 10:00 AM,19-Nov-2024 03:30 PM,29-Oct-2024 11:00 AM,19-Nov-2024 03:00 PM,NA ,NA ,10-Nov-2024 12:30 PM,19-Nov-2024 03:00 PM,09-Dec-2024 03:30 PM,"1,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum for Changes in the BOQ,BOQ,,1.0,SBI Bank,"2,000",Nil,Nil,No,"O/o the Princiapl-cum-Chief Superintendent, FAAMCH","O/o the Princiapl-cum-Chief Superintendent, FAAMCH, Jotigaon, Barpeta","Procurement of Laboratory Reagents, Chemicals and Consumables","Procurement of Laboratory Reagents, Chemicals and Consumables",Please refer bid document ,NA ,,Miscellaneous Goods,NA ,Rate Contract,180.0,15.0,"FAAMCH, Barpeta, Assam",781301.0,"O/o the Princiapl-cum-Chief Superintendent, FAAMCH ","O/o the Princiapl-cum-Chief Superintendent, FAAMCH, Jotigaon, Barpeta ",05-Nov-2024 02:30 PM ,"O/o the Princiapl-cum-Chief Superintendent, FAAMCH",No ,No,26-Dec-2024,INR 0,461.0,Shyamal Kumar Das,26-Dec-2024 01:46 PM,AOCL.pdf (28740.00 KB),"Procurement of laboratory reagent, chemicals and consumables for Biochemistry, Pathology and Microbiology department of FAAMCH, Barpeta",1.0,248923.0,Shelly Enterprise,INR,0.0,1.0,248887.0,AAROGYA PHARMACEUTICALS,19-Nov-2024 01:33 PM,Accepted-AOC,L1 in 22 items,26-Dec-2024 01:46 PM,Finance,Financial bids have been opened. After financial evaluation the AOC is/are to be uploaded.,Salma Husneyara,09-Dec-2024 03:55 PM,None,BOQ Comparative Chart,Vice Principal,Internal,"Superintendent, Prof and HOD of Microbiology, Prof and HOD of Biochemistry, Asstt Prof of Pathology, Deputy Superintendent, Financial Adviser",Shyamal Kumar Das,26-Dec-2024 12:55 PM,finsummary_65095.pdf (1250.14 KB),1.0,248314.0,Jyoti Pharmaceuticals,0.0,L1,Technical,"In presence of the members of tender evaluation committee and bidder(s), the online bids were opened and extracted for technical evaluation. Financial evaluation will be done once technical evaluation is finished, and the bidders will be selected.",Shyamal Kumar Das,20-Nov-2024 01:33 PM,None,Vice Principal,Internal,"Superintendent, Prof and HOD of Biochemistry, Prof and HOD of Microbiology, Asstt Prof of Pathology, Deputy Superintendent, Financial Adviser",Shyamal Kumar Das,09-Dec-2024 02:01 PM,09-Dec-2024 03:30 PM,techsummary_65095.pdf (3250.02 KB),,,
,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,248919.0,Premier Sales,INR,0.0,2.0,248716.0,AFFIGENIX BIOSOLUTIONS PRIVATE LIMITED,19-Nov-2024 02:03 PM,Rejected-Technical,Technically disqualified,09-Dec-2024 02:01 PM,,,,,,,,,,,,,2.0,248597.0,M B Traders,0.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.pdf,Additional Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Additional Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,248917.0,United Traders,INR,0.0,3.0,248732.0,ASSAM CHEMICALS AND INSTRUMENTS CORPORATION,19-Nov-2024 11:13 AM,Accepted-AOC,L1 in 31 items,26-Dec-2024 01:46 PM,,,,,,,,,,,,,3.0,248701.0,S.B Suppliers,0.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,248893.0,M/s MD Associates,INR,0.0,4.0,248754.0,BIO-CARE ASSOCIATES,16-Nov-2024 07:14 PM,Accepted-AOC,L1 in 18 items,26-Dec-2024 01:46 PM,,,,,,,,,,,,,4.0,248712.0,U D Scientific,0.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,248887.0,AAROGYA PHARMACEUTICALS,INR,0.0,5.0,248785.0,G.D. ASSOCIATES,19-Nov-2024 02:22 PM,Accepted-AOC,L1 in 26 items,26-Dec-2024 01:46 PM,,,,,,,,,,,,,5.0,248732.0,ASSAM CHEMICALS AND INSTRUMENTS CORPORATION,0.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,248837.0,Jaldhara and Company,INR,0.0,6.0,248837.0,Jaldhara and Company,18-Nov-2024 05:58 PM,Accepted-AOC,L1 in 23 items,26-Dec-2024 01:46 PM,,,,,,,,,,,,,6.0,248754.0,BIO-CARE ASSOCIATES,0.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,248790.0,North East Enterprise,INR,0.0,7.0,248314.0,Jyoti Pharmaceuticals,19-Nov-2024 01:27 PM,Accepted-AOC,L1 in 238 items,26-Dec-2024 01:46 PM,,,,,,,,,,,,,7.0,248785.0,G.D. ASSOCIATES,0.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,248785.0,G.D. ASSOCIATES,INR,0.0,8.0,248597.0,M B Traders,18-Nov-2024 07:46 PM,Accepted-AOC,L1 in 64 items,26-Dec-2024 01:46 PM,,,,,,,,,,,,,8.0,248790.0,North East Enterprise,0.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,248754.0,BIO-CARE ASSOCIATES,INR,0.0,9.0,248893.0,M/s MD Associates,19-Nov-2024 12:34 PM,Accepted-AOC,L1 in 08 items,26-Dec-2024 01:46 PM,,,,,,,,,,,,,9.0,248837.0,Jaldhara and Company,0.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,248732.0,ASSAM CHEMICALS AND INSTRUMENTS CORPORATION,INR,0.0,10.0,248790.0,North East Enterprise,18-Nov-2024 09:33 PM,Accepted-AOC,L1 in 01 item,26-Dec-2024 01:46 PM,,,,,,,,,,,,,10.0,248887.0,AAROGYA PHARMACEUTICALS,0.0,L1,,,,,,,,,,,,,,,
