Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Assam Agricultural University||Directorate of Research (Agri.),12043-63,2024_AAU_38216_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,26-Jul-2024 05:30 PM,17-Aug-2024 03:30 PM,26-Jul-2024 06:00 PM,17-Aug-2024 02:30 PM,27-Jul-2024 10:30 AM ,29-Jul-2024 04:30 PM ,30-Jul-2024 09:30 AM,17-Aug-2024 02:30 PM,21-Oct-2024 04:45 PM,"1,89,140",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,Yes,Director of Research (Agri.),"Directorate of Research ((Agri.), AAU, Jorhat",Procurement of 3 nos. of Lab equipments,"Procurement of 3 nos. of Lab equipments under various establishment of DoR (Agri.), AAU",Please refer Tender documents. ,NA ,,Laboratory and scientific equipment,NA ,Tender,90.0,90.0,"Directorate of Research ((Agri.), AAU, Jorhat",785013.0,NA ,NA ,NA ,"Directorate of Research ((Agri.), AAU, Jorhat",No ,No,Assam Agricultural University||Directorate of Research (Agri.),12043-63,2024_AAU_38216_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,26-Jul-2024 05:30 PM,17-Aug-2024 03:30 PM,26-Jul-2024 06:00 PM,17-Aug-2024 02:30 PM,27-Jul-2024 10:30 AM ,29-Jul-2024 04:30 PM ,30-Jul-2024 09:30 AM,17-Aug-2024 02:30 PM,21-Oct-2024 04:45 PM,"1,89,140",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,Yes,Director of Research (Agri.),"Directorate of Research ((Agri.), AAU, Jorhat",Procurement of 3 nos. of Lab equipments,"Procurement of 3 nos. of Lab equipments under various establishment of DoR (Agri.), AAU",Please refer Tender documents. ,NA ,,Laboratory and scientific equipment,NA ,Tender,90.0,90.0,"Directorate of Research ((Agri.), AAU, Jorhat",785013.0,NA ,NA ,NA ,"Directorate of Research ((Agri.), AAU, Jorhat",No ,No,11-Dec-2024,"INR 8,368,100",90.0,Mrinal Saikia,11-Dec-2024 09:52 AM,AOC_Machines.pdf (466.00 KB),"Procured 3 nos. of machines from three respective vendors viz IR Technology Services Pvt. Ltd., M/S Assam Chemicals & Instruments and M/s Teksol Corporation.",1.0,236880.0,ASSAM CHEMICALS & INSTRUMENTS CORPORATION,INR,"4,295,200",1.0,236880.0,ASSAM CHEMICALS & INSTRUMENTS CORPORATION,16-Aug-2024 11:13 PM,Accepted-AOC,Due to L1 bidder,11-Dec-2024 09:52 AM,Finance,Financial bid has been opened and the award of contract given to the L1 bidder.,Mrinal Saikia,07-Dec-2024 04:06 PM,None,BOQ Comparative Chart,Vice Chancellor,Internal,1 Mr T K Gohain 2 Dr K Sharma 3 Dr Bhagaban Bharali 4 Dr B N Saikia 5 Dr Mamoni Das 6 Dr S Chetia 7 Dr P Borah 8 Dr M Neog 9 Dr D K Patgiri 10 Dr Manjyoti Bhuyan 11 Mr Jadumoni Borah.,Mrinal Saikia,11-Dec-2024 09:29 AM,finsummary_61977.pdf (1946.50 KB),1.0,235960.0,Teksol Corporation,"19,72,500.00",L1,Technical,Ten (10) nos of bid received against the quotation procurement of 3 nos. of Lab equipments.,Mrinal Saikia,16-Oct-2024 12:22 PM,None,Director of Research (Agri.),Internal,1 Dr M Saikia 2 Dr Nilay Borah 3 Dr Bipul Deka 4 Dr Priyanka Das 5 Dr Aradhana Barooah 5 Dr Dilip Patgiri,Mrinal Saikia,21-Oct-2024 04:40 PM,21-Oct-2024 04:45 PM,techsummary_61977.pdf (3046.40 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,236704.0,I R Technology Services Private Limited,INR,"2,100,400",2.0,236938.0,B. M. Pharma,17-Aug-2024 11:45 AM,Rejected-Finance,Due to L2 bidder,11-Dec-2024 09:29 AM,,,,,,,,,,,,,2.0,236704.0,I R Technology Services Private Limited,"21,00,400.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,235960.0,Teksol Corporation,INR,"1,972,500",3.0,236415.0,CREATIVE ASSOCIATE,17-Aug-2024 02:01 PM,Rejected-Technical,Due to not technically qualify.,21-Oct-2024 04:40 PM,,,,,,,,,,,,,3.0,236880.0,ASSAM CHEMICALS & INSTRUMENTS CORPORATION,"42,95,200.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,237038.0,Eastern Rising Scientific,17-Aug-2024 01:22 PM,Rejected-Finance,Due to L3 bidder,11-Dec-2024 09:29 AM,,,,,,,,,,,,,4.0,236892.0,PRIYO SCIENTIFIC,"25,37,000.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,236704.0,I R Technology Services Private Limited,17-Aug-2024 12:58 PM,Accepted-AOC,Due to L1 bidder,11-Dec-2024 09:52 AM,,,,,,,,,,,,,5.0,236938.0,B. M. Pharma,"43,66,000.00",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,236796.0,KD Chemical And Scientific Works,16-Aug-2024 11:39 AM,Rejected-Technical,Due to not technically qualify.,21-Oct-2024 04:40 PM,,,,,,,,,,,,,6.0,237038.0,Eastern Rising Scientific,"22,47,000.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,236552.0,North East Enterprise,17-Aug-2024 01:38 PM,Rejected-Technical,Due to not technically qualify.,21-Oct-2024 04:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,236892.0,PRIYO SCIENTIFIC,17-Aug-2024 12:13 PM,Rejected-Finance,Due to L2 bidder,11-Dec-2024 09:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,235960.0,Teksol Corporation,16-Aug-2024 03:56 PM,Accepted-AOC,Due to L1 bidder,11-Dec-2024 09:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,236950.0,Ultimate Technologies,16-Aug-2024 05:25 PM,Rejected-Technical,Due to not technically qualify.,21-Oct-2024 04:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
