Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Manas Tiger Reserve,FA/TR/Tender/CSS/1405,2024_PCCF_40720_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid documents,30-Nov-2024 09:00 AM,23-Dec-2024 11:00 AM,30-Nov-2024 11:00 AM,23-Dec-2024 10:00 AM,NA ,NA ,30-Nov-2024 03:00 PM,23-Dec-2024 10:00 AM,27-Dec-2024 05:15 PM,"1,04,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"Field Director, Manas Tiger Reserve","Office of Field Director, Manas Tiger Reserve, Barpeta Road",Construction of 2 Anti-poaching Camps,Construction of two (2) Anti Poaching Camps under Manas Tiger Reserve at (1) Gambarijhar under Kuklung Range (2) Kalamati under Kuklung Range,Please refer Tender documents. ,NA ,"51,93,520",Civil Works - Building,NA ,Tender,90.0,NA ,Manas Tiger Reserve,781315.0,Barpeta road ,"Office of Field Director, Manas Tiger Reserve, Barpeta Road ",11-Dec-2024 11:30 AM ,Barpeta Road,No ,No,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Manas Tiger Reserve,FA/TR/Tender/CSS/1405,2024_PCCF_40720_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid documents,30-Nov-2024 09:00 AM,23-Dec-2024 11:00 AM,30-Nov-2024 11:00 AM,23-Dec-2024 10:00 AM,NA ,NA ,30-Nov-2024 03:00 PM,23-Dec-2024 10:00 AM,27-Dec-2024 05:15 PM,"1,04,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"Field Director, Manas Tiger Reserve","Office of Field Director, Manas Tiger Reserve, Barpeta Road",Construction of 2 Anti-poaching Camps,Construction of two (2) Anti Poaching Camps under Manas Tiger Reserve at (1) Gambarijhar under Kuklung Range (2) Kalamati under Kuklung Range,Please refer Tender documents. ,NA ,"51,93,520",Civil Works - Building,NA ,Tender,90.0,NA ,Manas Tiger Reserve,781315.0,Barpeta road ,"Office of Field Director, Manas Tiger Reserve, Barpeta Road ",11-Dec-2024 11:30 AM ,Barpeta Road,No ,No,27-Dec-2024,"INR 4,674,168",90.0,Sheshidhar Reddy T,27-Dec-2024 08:39 PM,2APC.pdf (119.00 KB),1.0,252283.0,RISHAV BARMAN,INR,"4,674,168",1.0,251350.0,Balen Roy Medhi,18-Dec-2024 08:16 PM,Rejected-Technical,"Letter of Bid as per format ITB 11.1viii b Detailed Tender Notice ITB 11.1 viii a not submitted,",27-Dec-2024 05:14 PM,Finance,Financial Bid was opened by the Committee at 17 15 on 27.12.2024,Ramesh Chenniappan,27-Dec-2024 05:25 PM,None,BOQ Comparative Chart,T Sheshidhar Reddy,Internal,,Sheshidhar Reddy T,27-Dec-2024 06:54 PM,finsummary_65862.pdf (83.58 KB),1.0,250807.0,MS JYOTI CONSTRO COMMERCIALS,"46,74,168.00",L2,Technical,The bids were opened by Bid Opening Committee at 11 00 AM on 23.12.2024 in the presence of Bidders.,Ramesh Chenniappan,26-Dec-2024 04:24 PM,None,T Sheshidhar Reddy,Internal,,Sheshidhar Reddy T,27-Dec-2024 05:14 PM,27-Dec-2024 05:15 PM,techsummary_65862.pdf (145.72 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,252371.0,DHARAMSING NARZARY,22-Dec-2024 08:43 PM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:39 PM,,,,,,,,,,,,,2.0,252037.0,J D ASSOCIATES,"46,74,168.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,252037.0,J D ASSOCIATES,22-Dec-2024 09:23 PM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:39 PM,,,,,,,,,,,,,3.0,252052.0,M/S Choudhury Engineering Works,"51,93,520.00",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,252412.0,Maa Enterprise,23-Dec-2024 12:15 AM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:39 PM,,,,,,,,,,,,,4.0,252283.0,RISHAV BARMAN,"46,74,168.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,252357.0,MANOJ NARZARY,22-Dec-2024 07:00 PM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:39 PM,,,,,,,,,,,,,5.0,252357.0,MANOJ NARZARY,"46,74,168.00",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,252152.0,MINISWRANG BASUMATARY,22-Dec-2024 01:18 PM,Rejected-Technical,Minimum Qualification criteria not met as per ITB 32.2 c,27-Dec-2024 05:14 PM,,,,,,,,,,,,,6.0,252371.0,DHARAMSING NARZARY,"46,74,168.00",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,252052.0,M/S Choudhury Engineering Works,20-Dec-2024 04:58 PM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e b,27-Dec-2024 08:39 PM,,,,,,,,,,,,,7.0,252412.0,Maa Enterprise,"46,74,168.00",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,250807.0,MS JYOTI CONSTRO COMMERCIALS,20-Dec-2024 06:48 PM,Rejected-AOC,Rejected based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,252283.0,RISHAV BARMAN,21-Dec-2024 06:16 PM,Accepted-AOC,Accepted based on evaluation criteria ITB 32.2 e d,27-Dec-2024 08:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_PCCF_40720_1,FA/TR/Tender/CSS/1405,Construction of 2 Anti-poaching Camps
