Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Western Assam Wildlife Division,B/WAWL/TENDER/Green Credit/2024/2009,2024_PCCF_39991_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,23-Oct-2024 09:00 AM,14-Nov-2024 03:00 PM,23-Oct-2024 10:00 AM,14-Nov-2024 12:00 PM,30-Oct-2024 12:00 PM ,06-Nov-2024 05:00 PM ,06-Nov-2024 05:15 PM,14-Nov-2024 12:00 PM,21-Nov-2024 03:00 PM,"2,20,083",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"5,000",Nil,Nil,Yes,"DFO, Western Assam Wildlife Division.","Office of the Divisional Forest Officer, Western Assam Wildlife Division, Dolabari, Tezpur.",INSTALLATION OF FULL CHAIN LINK FENCING AT KALAMATI RANGE,"INSTALLATION OF FULL CHAIN LINK FENCING WITH 3 STRAND BARBED WIRE AT SONAI RUPAI WILDLIFE SANCTUARY, KALAMATI UNDER GREEN CREDIT PROGRAMME.",Please refer the bid document ,NA ,"1,10,04,125",Civil Works,NA ,Tender,120.0,75.0,Kalamati,784506.0,DFO Office Dolabari Tezpur ,"Office of the Divisional Forest Officer, Western Assam Wildlife Division, Dolabari, Tezpur. ",30-Oct-2024 11:00 AM ,DFO Office Dolabari Tezpur,No ,No,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Western Assam Wildlife Division,B/WAWL/TENDER/Green Credit/2024/2009,2024_PCCF_39991_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,23-Oct-2024 09:00 AM,14-Nov-2024 03:00 PM,23-Oct-2024 10:00 AM,14-Nov-2024 12:00 PM,30-Oct-2024 12:00 PM ,06-Nov-2024 05:00 PM ,06-Nov-2024 05:15 PM,14-Nov-2024 12:00 PM,21-Nov-2024 03:00 PM,"2,20,083",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"5,000",Nil,Nil,Yes,"DFO, Western Assam Wildlife Division.","Office of the Divisional Forest Officer, Western Assam Wildlife Division, Dolabari, Tezpur.",INSTALLATION OF FULL CHAIN LINK FENCING AT KALAMATI RANGE,"INSTALLATION OF FULL CHAIN LINK FENCING WITH 3 STRAND BARBED WIRE AT SONAI RUPAI WILDLIFE SANCTUARY, KALAMATI UNDER GREEN CREDIT PROGRAMME.",Please refer the bid document ,NA ,"1,10,04,125",Civil Works,NA ,Tender,120.0,75.0,Kalamati,784506.0,DFO Office Dolabari Tezpur ,"Office of the Divisional Forest Officer, Western Assam Wildlife Division, Dolabari, Tezpur. ",30-Oct-2024 11:00 AM ,DFO Office Dolabari Tezpur,No ,No,18-Dec-2024,"INR 9,903,712.5",100.0,Piraisoodan B,18-Dec-2024 06:28 PM,WorkOrder_Fencing.pdf (1132.00 KB),1.0,248589.0,Tribeni Constructions Limited,INR,"9,903,712.5",1.0,248610.0,JD Associates & Airsence JV,13-Nov-2024 10:17 PM,Rejected-AOC,Has lesser Score based on Civil Works completed in last 5 financial year compared to the awarded bidder,18-Dec-2024 06:28 PM,Finance,All the bidders have submitted the required documents as per the standard bid document and hence admitted for financial evaluation,Piraisoodan B,18-Dec-2024 06:13 PM,finance_65024.pdf,BOQ Comparative Chart,"Debasish Burhagohain, Range Officer",Internal,,Piraisoodan B,18-Dec-2024 06:18 PM,finsummary_65024.pdf (1557.41 KB),1.0,248028.0,Sri Krishna Barman,"99,03,712.50",L1,Technical,During the evaluation all bidders are found qualified and selected for the next stage for the financial bid,Piraisoodan B,21-Nov-2024 12:31 PM,technical_65024.pdf,Debasish Buragohain RFO,Internal,Debasish Buragohain RFO Deputy Ranger Beat Officer Senior Assistant,Piraisoodan B,21-Nov-2024 12:37 PM,21-Nov-2024 03:00 PM,techsummary_65024.pdf (1004.58 KB),,,
,,,,,,,,,,,,,,,,.pdf,Bid Document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,248218.0,M/S BHOWMIK ENTERPRISE,09-Nov-2024 04:26 PM,Rejected-AOC,Has lesser Score based on Civil Works completed in last 5 financial year compared to the awarded bidder,18-Dec-2024 06:28 PM,,,,,,,,,,,,,2.0,248218.0,M/S BHOWMIK ENTERPRISE,"99,03,712.50",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,248410.0,MS JYOTI CONSTRO COMMERCIALS,13-Nov-2024 01:20 PM,Rejected-AOC,Has lesser Score based on Civil Works completed in last 5 financial year compared to the awarded bidder,18-Dec-2024 06:28 PM,,,,,,,,,,,,,3.0,248410.0,MS JYOTI CONSTRO COMMERCIALS,"99,03,712.50",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,248580.0,O.P.GARODIA,13-Nov-2024 06:01 PM,Rejected-AOC,Has lesser Score based on Civil Works completed in last 5 financial year compared to the awarded bidder,18-Dec-2024 06:28 PM,,,,,,,,,,,,,4.0,248428.0,STANDARD CREATION,"99,03,712.50",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,248617.0,SHRI SIMANTA JYOTI BORUAH,13-Nov-2024 07:58 PM,Rejected-AOC,Has lesser Score based on Civil Works completed in last 5 financial year compared to the awarded bidder,18-Dec-2024 06:28 PM,,,,,,,,,,,,,5.0,248435.0,Sida Nanda Das,"99,03,712.50",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,248435.0,Sida Nanda Das,11-Nov-2024 07:51 PM,Rejected-AOC,Has lesser Score based on Civil Works completed in last 5 financial year compared to the awarded bidder,18-Dec-2024 06:28 PM,,,,,,,,,,,,,6.0,248580.0,O.P.GARODIA,"99,03,712.50",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,248028.0,Sri Krishna Barman,12-Nov-2024 10:53 AM,Rejected-AOC,Has lesser Score based on Civil Works completed in last 5 financial year compared to the awarded bidder,18-Dec-2024 06:28 PM,,,,,,,,,,,,,7.0,248589.0,Tribeni Constructions Limited,"99,03,712.50",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,248428.0,STANDARD CREATION,11-Nov-2024 06:02 PM,Rejected-AOC,Has lesser Score based on Civil Works completed in last 5 financial year compared to the awarded bidder,18-Dec-2024 06:28 PM,,,,,,,,,,,,,8.0,248610.0,JD Associates & Airsence JV,"99,03,712.50",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,248589.0,Tribeni Constructions Limited,13-Nov-2024 06:32 PM,Accepted-AOC,Has completed civil works with a highest total value in last 5 years,18-Dec-2024 06:28 PM,,,,,,,,,,,,,9.0,248617.0,SHRI SIMANTA JYOTI BORUAH,"99,03,712.50",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_PCCF_39991_1,B/WAWL/TENDER/Green Credit/2024/2009,INSTALLATION OF FULL CHAIN LINK FENCING AT KALAMATI RANGE
